IDNUMBO;PRODA;UGBBO;RATIOBO;;IDNUMCA;UGBCA;PRODA;RATIOCA;;IDNUMHE;UGBHE;PRODA;RATIOHE;;IDNUMOV;UGBOV;PRODA;RATIOOV;;IDNUMPO;UGBPO;PRODA;RATIOPO;;TDTE3;;ZENVI
42606;309218;19;16274,63158;;;;;;;42882;16;23738;1483,625;;;;;;;;;;;;263741.82;;0
42623;56200;19;2957,894737;;;;;;;42962;16;9687,71;605,481875;;;;;;;;;;;;119913.32;;0
42999;16259;19;855,7368421;;;;;;;43714;16;297877;18617,3125;;;;;;;;;;;;270403;;0
43024;58636;19;3086,105263;;;;;;;43838;16;29357,39;1834,836875;;;;;;;;;;;;251732;;0
43192;18966;19;998,2105263;;;;;;;43870;16;-15956;-997,25;;;;;;;;;;;;106026;;0
43572;34471;19;1814,263158;;;;;;;43976;16;42023,67;2626,479375;;;;;;;;;;;;492957;;0
43775;52470,69;19;2761,615263;;;;;;;43997;16;33366;2085,375;;;;;;;;;;;;62032;;0
43841;48824;19;2569,684211;;;;;;;44139;16;49350,39;3084,399375;;;;;;;;;;;;175912.19;;0
44029;54856,87;19;2887,203684;;;;;;;44200;16;37329;2333,0625;;;;;;;;;;;;1153899;;0
44033;115634;19;6086;;;;;;;44319;16;21719;1357,4375;;;;;;;;;;;;78385.47;;0
44220;29841,81;19;1570,621579;;;;;;;44527;16;101246,82;6327,92625;;;;;;;;;;;;605705.01;;0
44221;45624,04;19;2401,265263;;;;;;;44609;16;20125,91;1257,869375;;;;;;;;;;;;77037;;0
44641;29484;19;1551,789474;;;;;;;44635;16;32784;2049;;;;;;;;;;;;21581;;0
44685;59444,88;19;3128,677895;;;;;;;44698;16;25914;1619,625;;;;;;;;;;;;335949.61;;0
44753;64797,93;19;3410,417368;;;;;;;44761;16;64948;4059,25;;;;;;;;;;;;260589.84;;0
44872;40437;19;2128,263158;;;;;;;44874;16;20204;1262,75;;;;;;;;;;;;82101;;0
44884;41990,41;19;2210,021579;;;;;;;44951;16;23365;1460,3125;;;;;;;;;;;;11786;;0
45010;24051;19;1265,842105;;;;;;;45112;16;18182,63;1136,414375;;;;;;;;;;;;117835;;0
45084;17738;19;933,5789474;;;;;;;45198;16;60858;3803,625;;;;;;;;;;;;74344.31;;0
45122;16389,27;19;862,5931579;;;;;;;45241;16;49090;3068,125;;;;;;;;;;;;737858.35;;0
45141;19561;19;1029,526316;;;;;;;45316;16;23082,39;1442,649375;;;;;;;;;;;;5481.76;;0
45150;101856;19;5360,842105;;;;;;;45319;16;8337,6;521,1;;;;;;;;;;;;335090.5;;1
45179;108665;19;5719,210526;;;;;;;45480;16;62766;3922,875;;;;;;;;;;;;426829.03;;1
45218;22118;19;1164,105263;;;;;;;45634;16;49482;3092,625;;;;;;;;;;;;445473.96;;0
45219;28669,13;19;1508,901579;;;;;;;45746;16;18081;1130,0625;;;;;;;;;;;;114369;;0
45356;124546,86;19;6555,097895;;;;;;;45833;16;21501;1343,8125;;;;;;;;;;;;263413;;0
45636;160208;19;8432;;;;;;;46115;16;16118;1007,375;;;;;;;;;;;;9817;;0
45639;194253,71;19;10223,87947;;;;;;;46184;16;11782;736,375;;;;;;;;;;;;49667.75;;0
45652;68737;19;3617,736842;;;;;;;46325;16;17068;1066,75;;;;;;;;;;;;173409;;0
45674;52960;19;2787,368421;;;;;;;46329;16;8198;512,375;;;;;;;;;;;;64921.69;;0
45740;53186;19;2799,263158;;;;;;;46534;16;26364;1647,75;;;;;;;;;;;;271891.36;;0
45780;39792;19;2094,315789;;;;;;;46541;16;41193;2574,5625;;;;;;;;;;;;240859.14;;0
45834;23979;19;1262,052632;;;;;;;46798;16;631638;39477,375;;;;;;;;;;;;73717.21;;0
45951;40880,37;19;2151,598421;;;;;;;46847;16;48004,84;3000,3025;;;;;;;;;;;;359053;;0
46337;34131;19;1796,368421;;;;;;;46858;16;10938;683,625;;;;;;;;;;;;259653;;0
46350;16874;19;888,1052632;;;;;;;46962;16;44732,37;2795,773125;;;;;;;;;;;;448489;;0
46370;6602,51;19;347,5005263;;;;;;;47059;16;33869;2116,8125;;;;;;;;;;;;183592.29;;0
46383;22536;19;1186,105263;;;;;;;47093;16;15108;944,25;;;;;;;;;;;;111180;;0
46517;18150;19;955,2631579;;;;;;;47094;16;8537;533,5625;;;;;;;;;;;;3578180.93;;0
46538;55110;19;2900,526316;;;;;;;47120;16;21321;1332,5625;;;;;;;;;;;;545647;;0
46549;10788;19;567,7894737;;;;;;;47348;16;9164;572,75;;;;;;;;;;;;122069.28;;0
46605;22302,26;19;1173,803158;;;;;;;47402;16;14793;924,5625;;;;;;;;;;;;38400;;0
46772;-342;19;-18;;;;;;;47485;16;32266,14;2016,63375;;;;;;;;;;;;676415.99;;0
47160;28258;19;1487,263158;;;;;;;47667;16;8712;544,5;;;;;;;;;;;;289066;;0
47169;42620;19;2243,157895;;;;;;;47750;16;850;53,125;;;;;;;;;;;;14353;;0
47366;361057;19;19003;;;;;;;47918;16;57086;3567,875;;;;;;;;;;;;200728.88;;0
47399;333096;19;17531,36842;;;;;;;47927;16;50659;3166,1875;;;;;;;;;;;;20584.35;;0
47490;57221,14;19;3011,638947;;;;;;;48101;16;22342,54;1396,40875;;;;;;;;;;;;781167;;0
47666;41428,41;19;2180,442632;;;;;;;48973;16;143037,56;8939,8475;;;;;;;;;;;;194793;;0
47867;82092,46;19;4320,655789;;;;;;;48985;16;7566;472,875;;;;;;;;;;;;201959;;0
47949;82342;19;4333,789474;;;;;;;49004;16;47262;2953,875;;;;;;;;;;;;383965;;0
48073;15508;19;816,2105263;;;;;;;49033;16;37607;2350,4375;;;;;;;;;;;;105877;;0
48285;7181;19;377,9473684;;;;;;;49179;16;14552;909,5;;;;;;;;;;;;117607;;0
48372;95193;19;5010,157895;;;;;;;49269;16;110425,52;6901,595;;;;;;;;;;;;9003;;0
48427;57410;19;3021,578947;;;;;;;49289;16;21096,18;1318,51125;;;;;;;;;;;;186160.34;;0
48435;56146;19;2955,052632;;;;;;;49389;16;14546;909,125;;;;;;;;;;;;190673;;0
48633;7633,74;19;401,7757895;;;;;;;49503;16;37970,78;2373,17375;;;;;;;;;;;;228114.88;;0
48651;465938,55;19;24523,08158;;;;;;;49512;16;22105,82;1381,61375;;;;;;;;;;;;20322;;0
48753;246497;19;12973,52632;;;;;;;49523;16;52559,37;3284,960625;;;;;;;;;;;;115852;;0
48757;32365;19;1703,421053;;;;;;;41674;16;27475;1717,1875;;;;;;;;;;;;63752;;0
48791;250998;19;13210,42105;;;;;;;48503;16;7993;499,5625;;;;;;;;;;;;176712;;0
48821;301605;19;15873,94737;;;;;;;48477;16;16676;1042,25;;;;;;;;;;;;249834.11;;0
49092;20075,75;19;1056,618421;;;;;;;4265;17;38148;2244;;;;;;;;;;;;146094.76;;0
49117;24321,77;19;1280,093158;;;;;;;9460;17;21322;1254,235294;;;;;;;;;;;;296297.1;;0
49343;51570;19;2714,210526;;;;;;;33767;17;32819;1930,529412;;;;;;;;;;;;500678.96;;0
49355;26432,45;19;1391,181579;;;;;;;34778;17;39501,6;2323,623529;;;;;;;;;;;;357861.37;;0
49441;66763;19;3513,842105;;;;;;;39829;17;47810;2812,352941;;;;;;;;;;;;61835.39;;0
2555;30166;20;1508,3;;;;;;;41334;17;20429,55;1201,738235;;;;;;;;;;;;88814.29;;0
5147;51935,44;20;2596,772;;;;;;;42580;17;30160,69;1774,158235;;;;;;;;;;;;155200;;0
7835;46298;20;2314,9;;;;;;;43957;17;415541;24443,58824;;;;;;;;;;;;106719;;0
8030;54169;20;2708,45;;;;;;;46583;17;24562,03;1444,825294;;;;;;;;;;;;64523;;0
9453;12709;20;635,45;;;;;;;47942;17;84965;4997,941176;;;;;;;;;;;;461512.34;;0
17352;23325;20;1166,25;;;;;;;48402;17;45809,28;2694,663529;;;;;;;;;;;;638750;;0
28109;-160712;20;-8035,6;;;;;;;49383;17;12340;725,8823529;;;;;;;;;;;;62907;;0
28881;66696,38;20;3334,819;;;;;;;46241;17;25434,33;1496,137059;;;;;;;;;;;;87237;;0
31030;22602;20;1130,1;;;;;;;44766;17;40406;2376,823529;;;;;;;;;;;;173962.64;;0
31965;50493,06;20;2524,653;;;;;;;46162;17;19665;1156,764706;;;;;;;;;;;;18428;;0
32874;-3692,41;20;-184,6205;;;;;;;40436;17;48551,63;2855,978235;;;;;;;;;;;;578582;;0
33995;30194;20;1509,7;;;;;;;1795;17;49557;2915,117647;;;;;;;;;;;;305671.53;;0
34322;54375;20;2718,75;;;;;;;3642;17;34185;2010,882353;;;;;;;;;;;;88344;;0
34342;65282,36;20;3264,118;;;;;;;5258;17;18207;1071;;;;;;;;;;;;24875;;0
34928;48206,09;20;2410,3045;;;;;;;6186;17;59386;3493,294118;;;;;;;;;;;;92040.89;;0
35946;79160,73;20;3958,0365;;;;;;;6641;17;54351;3197,117647;;;;;;;;;;;;41682;;0
37047;121200,14;20;6060,007;;;;;;;19980;17;10315,33;606,7841176;;;;;;;;;;;;176565.3;;0
37435;16803,13;20;840,1565;;;;;;;22379;17;916;53,88235294;;;;;;;;;;;;73165.7;;0
37922;48797,68;20;2439,884;;;;;;;24144;17;285542;16796,58824;;;;;;;;;;;;259422;;0
37968;17510;20;875,5;;;;;;;26049;17;23478,46;1381,085882;;;;;;;;;;;;250020;;0
38343;82584;20;4129,2;;;;;;;26507;17;69362,73;4080,160588;;;;;;;;;;;;51788;;0
38443;72529,98;20;3626,499;;;;;;;29556;17;43766,08;2574,475294;;;;;;;;;;;;99861;;0
38498;26088;20;1304,4;;;;;;;31040;17;36841;2167,117647;;;;;;;;;;;;145981;;0
38579;162519,35;20;8125,9675;;;;;;;33789;17;-3855;-226,7647059;;;;;;;;;;;;871891.67;;0
38638;339730;20;16986,5;;;;;;;33819;17;387756,19;22809,18765;;;;;;;;;;;;554424;;0
39273;76515;20;3825,75;;;;;;;34677;17;66597;3917,470588;;;;;;;;;;;;73488;;0
39645;22753,21;20;1137,6605;;;;;;;35224;17;13629;801,7058824;;;;;;;;;;;;488985;;1
39960;13476;20;673,8;;;;;;;35597;17;24031;1413,588235;;;;;;;;;;;;439016;;0
40033;10641,26;20;532,063;;;;;;;36244;17;-1655;-97,35294118;;;;;;;;;;;;174163;;0
40136;57748;20;2887,4;;;;;;;37195;17;15499;911,7058824;;;;;;;;;;;;108984;;0
40399;59985,67;20;2999,2835;;;;;;;37459;17;6361;374,1764706;;;;;;;;;;;;543915;;0
40653;48137;20;2406,85;;;;;;;38018;17;25614;1506,705882;;;;;;;;;;;;151092;;0
40973;16439,85;20;821,9925;;;;;;;38065;17;20420;1201,176471;;;;;;;;;;;;396246;;0
41082;23634;20;1181,7;;;;;;;38068;17;20807;1223,941176;;;;;;;;;;;;142413.62;;0
41127;26216;20;1310,8;;;;;;;38450;17;106382;6257,764706;;;;;;;;;;;;107208;;0
41189;94915;20;4745,75;;;;;;;38832;17;47855,59;2815,034706;;;;;;;;;;;;229839.16;;0
41191;16305;20;815,25;;;;;;;39448;17;58000;3411,764706;;;;;;;;;;;;100410;;0
41679;28212;20;1410,6;;;;;;;39643;17;26786,41;1575,671176;;;;;;;;;;;;133313;;0
41769;20977;20;1048,85;;;;;;;39693;17;39523,96;2324,938824;;;;;;;;;;;;102908;;0
42031;40372;20;2018,6;;;;;;;39732;17;16864;992;;;;;;;;;;;;66550.82;;0
42134;36528,33;20;1826,4165;;;;;;;40345;17;14071;827,7058824;;;;;;;;;;;;4261;;0
42233;18072;20;903,6;;;;;;;40506;17;47778,64;2810,508235;;;;;;;;;;;;3566;;0
42733;67543;20;3377,15;;;;;;;40637;17;18727;1101,588235;;;;;;;;;;;;132244;;0
43008;79803,34;20;3990,167;;;;;;;40804;17;31724;1866,117647;;;;;;;;;;;;114219.99;;0
43149;12599,09;20;629,9545;;;;;;;40903;17;41459;2438,764706;;;;;;;;;;;;689035;;0
43473;51826;20;2591,3;;;;;;;41070;17;16211,22;953,6011765;;;;;;;;;;;;14788.93;;0
43815;26295;20;1314,75;;;;;;;41087;17;10100;594,1176471;;;;;;;;;;;;66034.28;;0
43829;77710;20;3885,5;;;;;;;41406;17;22698;1335,176471;;;;;;;;;;;;87829.07;;0
43831;98037;20;4901,85;;;;;;;41609;17;13733;807,8235294;;;;;;;;;;;;58141.75;;0
43868;25401;20;1270,05;;;;;;;41741;17;134921;7936,529412;;;;;;;;;;;;83284.49;;0
44043;62566;20;3128,3;;;;;;;41768;17;321674;18922;;;;;;;;;;;;24436.27;;0
44049;6986,52;20;349,326;;;;;;;41837;17;65280;3840;;;;;;;;;;;;234884;;0
44238;-3885;20;-194,25;;;;;;;41951;17;31837,47;1872,792353;;;;;;;;;;;;263906.08;;0
44256;35296;20;1764,8;;;;;;;42416;17;471284,56;27722,62118;;;;;;;;;;;;716038;;0
44324;22847;20;1142,35;;;;;;;42486;17;49874;2933,764706;;;;;;;;;;;;165003;;0
44411;41226,78;20;2061,339;;;;;;;42492;17;35459,36;2085,844706;;;;;;;;;;;;379268;;0
44703;65833,15;20;3291,6575;;;;;;;42531;17;136050;8002,941176;;;;;;;;;;;;89876;;0
44805;35804;20;1790,2;;;;;;;42815;17;16933;996,0588235;;;;;;;;;;;;52273;;0
44816;19001;20;950,05;;;;;;;42866;17;17954,86;1056,168235;;;;;;;;;;;;3066304.61;;0
44818;19198;20;959,9;;;;;;;42918;17;16302;958,9411765;;;;;;;;;;;;19211.53;;0
45059;242649,85;20;12132,4925;;;;;;;43146;17;-10556,37;-620,9629412;;;;;;;;;;;;62029.07;;0
45072;77022;20;3851,1;;;;;;;43147;17;-2076,09;-122,1229412;;;;;;;;;;;;42320.23;;0
45371;36372;20;1818,6;;;;;;;43238;17;42220;2483,529412;;;;;;;;;;;;288441.6;;1
45399;27073,89;20;1353,6945;;;;;;;43462;17;15283;899;;;;;;;;;;;;52881.25;;0
45407;49746;20;2487,3;;;;;;;43535;17;24551;1444,176471;;;;;;;;;;;;229181.25;;0
45656;18256;20;912,8;;;;;;;43819;17;53304,21;3135,541765;;;;;;;;;;;;75032.27;;0
45958;67708;20;3385,4;;;;;;;43885;17;9796;576,2352941;;;;;;;;;;;;86682.35;;0
45990;42648;20;2132,4;;;;;;;43951;17;32718;1924,588235;;;;;;;;;;;;53918.98;;0
45996;29141;20;1457,05;;;;;;;44475;17;139024;8177,882353;;;;;;;;;;;;279841.55;;1
46091;10539;20;526,95;;;;;;;44650;17;104019;6118,764706;;;;;;;;;;;;324041.81;;1
46164;49281;20;2464,05;;;;;;;44780;17;66629,69;3919,393529;;;;;;;;;;;;1040522;;0
46284;19151,17;20;957,5585;;;;;;;44866;17;30309;1782,882353;;;;;;;;;;;;1791070;;0
46324;70827;20;3541,35;;;;;;;45110;17;10161;597,7058824;;;;;;;;;;;;496279;;0
46653;19497;20;974,85;;;;;;;45651;17;154269,69;9074,687647;;;;;;;;;;;;177586;;0
46775;180231,33;20;9011,5665;;;;;;;45965;17;17108;1006,352941;;;;;;;;;;;;197996;;0
46969;110803;20;5540,15;;;;;;;46112;17;4081;240,0588235;;;;;;;;;;;;97083;;0
47089;18385;20;919,25;;;;;;;46349;17;34862;2050,705882;;;;;;;;;;;;13410;;0
47121;28914;20;1445,7;;;;;;;46683;17;942;55,41176471;;;;;;;;;;;;109831;;0
47321;22638,73;20;1131,9365;;;;;;;47195;17;223785;13163,82353;;;;;;;;;;;;209231;;0
47344;44852,23;20;2242,6115;;;;;;;47231;17;40367,59;2374,564118;;;;;;;;;;;;568570;;0
47445;53854;20;2692,7;;;;;;;47347;17;7351,5;432,4411765;;;;;;;;;;;;32579.51;;0
47455;169369;20;8468,45;;;;;;;47430;17;59234;3484,352941;;;;;;;;;;;;151229.19;;0
47732;-5984;20;-299,2;;;;;;;47614;17;10028;589,8823529;;;;;;;;;;;;35499.78;;0
47760;27968;20;1398,4;;;;;;;47681;17;32739;1925,823529;;;;;;;;;;;;41827.96;;0
47855;74815,71;20;3740,7855;;;;;;;47729;17;40074;2357,294118;;;;;;;;;;;;381931;;0
48098;20441,29;20;1022,0645;;;;;;;47755;17;10752;632,4705882;;;;;;;;;;;;107314.84;;0
48266;13506;20;675,3;;;;;;;47969;17;38761;2280,058824;;;;;;;;;;;;17768.4;;0
48426;20374;20;1018,7;;;;;;;47975;17;834229,92;49072,34824;;;;;;;;;;;;321270.59;;0
48728;44413;20;2220,65;;;;;;;48032;17;14188;834,5882353;;;;;;;;;;;;233904;;0
48746;97507,18;20;4875,359;;;;;;;48363;17;42391;2493,588235;;;;;;;;;;;;503198;;0
48768;18699;20;934,95;;;;;;;48436;17;16568;974,5882353;;;;;;;;;;;;110827;;0
48786;69395;20;3469,75;;;;;;;48567;17;602929;35466,41176;;;;;;;;;;;;17388;;0
48809;41372;20;2068,6;;;;;;;48681;17;7394,47;434,9688235;;;;;;;;;;;;78349;;0
48948;65658;20;3282,9;;;;;;;48709;17;147488;8675,764706;;;;;;;;;;;;240916;;0
49102;18185,5;20;909,275;;;;;;;48815;17;145938;8584,588235;;;;;;;;;;;;417352;;0
49241;63709;20;3185,45;;;;;;;48969;17;55332,55;3254,855882;;;;;;;;;;;;89882;;0
49409;76457;20;3822,85;;;;;;;49091;17;13955,33;820,9017647;;;;;;;;;;;;297602;;0
49478;820526;20;41026,3;;;;;;;49145;17;16758,58;985,7988235;;;;;;;;;;;;217509;;0
49502;72631,61;20;3631,5805;;;;;;;49232;17;19722;1160,117647;;;;;;;;;;;;31861.56;;0
3640;71077;21;3384,619048;;;;;;;49258;17;9768;574,5882353;;;;;;;;;;;;19754;;0
4268;-1040;21;-49,52380952;;;;;;;48419;17;12946,79;761,5758824;;;;;;;;;;;;414938;;0
4478;47329,83;21;2253,801429;;;;;;;41822;17;30049,86;1767,638824;;;;;;;;;;;;209668;;0
7182;63332;21;3015,809524;;;;;;;49275;17;28210,52;1659,442353;;;;;;;;;;;;683730;;1
9199;106980,03;21;5094,287143;;;;;;;47241;17;19832;1166,588235;;;;;;;;;;;;6289;;0
17683;75264;21;3584;;;;;;;47350;17;13957,07;821,0041176;;;;;;;;;;;;25794;;0
18856;62410,15;21;2971,911905;;;;;;;2564;18;47938;2663,222222;;;;;;;;;;;;618590;;0
22434;67541,8;21;3216,27619;;;;;;;33828;18;37046,1;2058,116667;;;;;;;;;;;;137270;;0
26500;26350,06;21;1254,764762;;;;;;;42366;18;98138;5452,111111;;;;;;;;;;;;530208.13;;0
28330;40462;21;1926,761905;;;;;;;43836;18;58571;3253,944444;;;;;;;;;;;;531973;;0
28738;225932,13;21;10758,67286;;;;;;;44218;18;42971,5;2387,305556;;;;;;;;;;;;63732;;0
28764;3487,07;21;166,0509524;;;;;;;44900;18;41079,38;2282,187778;;;;;;;;;;;;268085;;0
29508;22530,51;21;1072,881429;;;;;;;45801;18;38666,06;2148,114444;;;;;;;;;;;;300839;;1
29929;14852,12;21;707,2438095;;;;;;;47257;18;56774,26;3154,125556;;;;;;;;;;;;165734.41;;0
31274;80031,56;21;3811,026667;;;;;;;49077;18;22486,64;1249,257778;;;;;;;;;;;;208572.03;;0
32261;26391;21;1256,714286;;;;;;;49132;18;51869;2881,611111;;;;;;;;;;;;237331.98;;0
32331;77917,61;21;3710,362381;;;;;;;49427;18;47052,29;2614,016111;;;;;;;;;;;;107057;;0
32384;17312,22;21;824,3914286;;;;;;;47261;18;19741,27;1096,737222;;;;;;;;;;;;93584.21;;1
33852;78056,45;21;3716,97381;;;;;;;45015;18;57706;3205,888889;;;;;;;;;;;;296877;;0
34130;25127;21;1196,52381;;;;;;;47617;18;53849;2991,611111;;;;;;;;;;;;169324.66;;0
34780;44360;21;2112,380952;;;;;;;48478;18;99333,92;5518,551111;;;;;;;;;;;;86226.95;;0
35467;23440,39;21;1116,209048;;;;;;;31060;18;40461,18;2247,843333;;;;;;;;;;;;122573.72;;0
36240;51335;21;2444,52381;;;;;;;44492;18;8042;446,7777778;;;;;;;;;;;;647913.33;;0
36919;208122;21;9910,571429;;;;;;;48382;18;63079;3504,388889;;;;;;;;;;;;554542.54;;0
37454;19527;21;929,8571429;;;;;;;49218;18;44127;2451,5;;;;;;;;;;;;97335;;0
37693;15702;21;747,7142857;;;;;;;3882;18;87848;4880,444444;;;;;;;;;;;;42499.02;;0
37925;47992;21;2285,333333;;;;;;;5190;18;14484,45;804,6916667;;;;;;;;;;;;218860;;0
38373;45415;21;2162,619048;;;;;;;8308;18;66951;3719,5;;;;;;;;;;;;875896;;0
38693;54487,94;21;2594,66381;;;;;;;20126;18;77856,12;4325,34;;;;;;;;;;;;687642;;0
39155;65178;21;3103,714286;;;;;;;29347;18;11998;666,5555556;;;;;;;;;;;;419850;;0
39464;36392;21;1732,952381;;;;;;;30025;18;54646;3035,888889;;;;;;;;;;;;1108064;;0
39769;52410,81;21;2495,752857;;;;;;;32494;18;16022,41;890,1338889;;;;;;;;;;;;555887;;0
39979;19563;21;931,5714286;;;;;;;33658;18;21393;1188,5;;;;;;;;;;;;689684;;0
40006;53620,3;21;2553,347619;;;;;;;36230;18;61834;3435,222222;;;;;;;;;;;;460386.86;;1
40083;35763;21;1703;;;;;;;36653;18;19205,73;1066,985;;;;;;;;;;;;56224;;0
40134;27690;21;1318,571429;;;;;;;36736;18;69373;3854,055556;;;;;;;;;;;;20603.57;;0
40343;19781;21;941,952381;;;;;;;36887;18;10161,89;564,5494444;;;;;;;;;;;;510992.63;;0
40466;27392;21;1304,380952;;;;;;;37721;18;39183,09;2176,838333;;;;;;;;;;;;426892;;0
40537;21436;21;1020,761905;;;;;;;38024;18;48033;2668,5;;;;;;;;;;;;73286.47;;0
40697;79258,63;21;3774,220476;;;;;;;38720;18;91706;5094,777778;;;;;;;;;;;;156965;;0
40797;39031;21;1858,619048;;;;;;;38849;18;19297,39;1072,077222;;;;;;;;;;;;16604;;0
40915;63141;21;3006,714286;;;;;;;39374;18;748;41,55555556;;;;;;;;;;;;296137.63;;0
41565;28180;21;1341,904762;;;;;;;39957;18;26500,45;1472,247222;;;;;;;;;;;;70136;;0
41712;61316;21;2919,809524;;;;;;;40192;18;7401,45;411,1916667;;;;;;;;;;;;28288;;0
41811;23971,24;21;1141,487619;;;;;;;40498;18;32460;1803,333333;;;;;;;;;;;;45863.23;;0
41840;22858;21;1088,47619;;;;;;;40548;18;19427;1079,277778;;;;;;;;;;;;184989.31;;0
42357;43587;21;2075,571429;;;;;;;40865;18;17955;997,5;;;;;;;;;;;;320599.53;;0
42387;46627;21;2220,333333;;;;;;;40893;18;9335;518,6111111;;;;;;;;;;;;2313.08;;0
42463;20530;21;977,6190476;;;;;;;40927;18;39604;2200,222222;;;;;;;;;;;;535427.84;;0
42543;43715;21;2081,666667;;;;;;;40947;18;82495;4583,055556;;;;;;;;;;;;778609;;0
42878;30611;21;1457,666667;;;;;;;41029;18;340900;18938,88889;;;;;;;;;;;;368563;;0
42929;19855;21;945,4761905;;;;;;;41124;18;-4952;-275,1111111;;;;;;;;;;;;326669.37;;0
42960;-12376,79;21;-589,3709524;;;;;;;41178;18;16540;918,8888889;;;;;;;;;;;;299884;;0
43066;16426,79;21;782,2280952;;;;;;;41385;18;47794;2655,222222;;;;;;;;;;;;60737;;0
43127;21600;21;1028,571429;;;;;;;41451;18;46694;2594,111111;;;;;;;;;;;;200085;;0
43222;18406;21;876,4761905;;;;;;;41569;18;38760,66;2153,37;;;;;;;;;;;;161583;;0
43247;65599;21;3123,761905;;;;;;;41750;18;19724;1095,777778;;;;;;;;;;;;120078;;0
43765;76058,47;21;3621,831905;;;;;;;41857;18;17370,56;965,0311111;;;;;;;;;;;;262444;;1
43826;18921;21;901;;;;;;;42029;18;61732,93;3429,607222;;;;;;;;;;;;896815;;0
43832;67408;21;3209,904762;;;;;;;42346;18;46021;2556,722222;;;;;;;;;;;;228391;;0
43971;53784,43;21;2561,163333;;;;;;;42571;18;20467;1137,055556;;;;;;;;;;;;60279;;0
44032;14847,34;21;707,0161905;;;;;;;42611;18;18648,17;1036,009444;;;;;;;;;;;;146141.49;;0
44156;38449,84;21;1830,944762;;;;;;;42754;18;38298,79;2127,710556;;;;;;;;;;;;87803.57;;0
44249;116606;21;5552,666667;;;;;;;42806;18;76283;4237,944444;;;;;;;;;;;;182448;;0
44316;94654;21;4507,333333;;;;;;;43167;18;19185;1065,833333;;;;;;;;;;;;7315.66;;0
44468;48569;21;2312,809524;;;;;;;43196;18;46166;2564,777778;;;;;;;;;;;;16200.94;;0
44504;55485;21;2642,142857;;;;;;;43259;18;45408;2522,666667;;;;;;;;;;;;156614;;0
44629;291303;21;13871,57143;;;;;;;43455;18;6108,46;339,3588889;;;;;;;;;;;;233620.97;;0
44674;84427;21;4020,333333;;;;;;;43494;18;19979;1109,944444;;;;;;;;;;;;14142.78;;0
44702;34195;21;1628,333333;;;;;;;43798;18;18266;1014,777778;;;;;;;;;;;;20759;;0
45163;37762;21;1798,190476;;;;;;;43839;18;55150;3063,888889;;;;;;;;;;;;77675;;0
45303;-9980;21;-475,2380952;;;;;;;43912;18;36242;2013,444444;;;;;;;;;;;;253075;;0
45346;64383;21;3065,857143;;;;;;;44013;18;23195;1288,611111;;;;;;;;;;;;480965;;1
45424;51148,07;21;2435,622381;;;;;;;44037;18;16364;909,1111111;;;;;;;;;;;;126180;;0
45543;10944;21;521,1428571;;;;;;;44235;18;22458;1247,666667;;;;;;;;;;;;25511.7;;0
45792;12989;21;618,5238095;;;;;;;44413;18;35712,1;1984,005556;;;;;;;;;;;;278455.87;;0
45818;81801;21;3895,285714;;;;;;;44472;18;57879,71;3215,539444;;;;;;;;;;;;8216;;0
46208;57772,71;21;2751,081429;;;;;;;44520;18;21141,94;1174,552222;;;;;;;;;;;;0;;0
46360;34322;21;1634,380952;;;;;;;44530;18;65977;3665,388889;;;;;;;;;;;;197612;;0
46495;19137;21;911,2857143;;;;;;;44598;18;45224,21;2512,456111;;;;;;;;;;;;21096;;0
46604;41188,99;21;1961,380476;;;;;;;44639;18;17875;993,0555556;;;;;;;;;;;;133568;;0
46634;46928,78;21;2234,70381;;;;;;;44956;18;100913;5606,277778;;;;;;;;;;;;5136.67;;0
46669;102388,73;21;4875,65381;;;;;;;44988;18;92389;5132,722222;;;;;;;;;;;;135444;;0
46758;63444;21;3021,142857;;;;;;;45012;18;45161;2508,944444;;;;;;;;;;;;0;;0
46770;52417;21;2496,047619;;;;;;;45066;18;9296;516,4444444;;;;;;;;;;;;36937;;0
46814;648933,58;21;30901,59905;;;;;;;45068;18;55538;3085,444444;;;;;;;;;;;;297249;;0
46826;140511;21;6691;;;;;;;45242;18;30085,19;1671,399444;;;;;;;;;;;;833922.99;;0
46849;55875,04;21;2660,71619;;;;;;;45253;18;28585;1588,055556;;;;;;;;;;;;183937.42;;0
46979;30423,4;21;1448,733333;;;;;;;45960;18;48877;2715,388889;;;;;;;;;;;;208159.61;;0
47091;21997,43;21;1047,496667;;;;;;;46117;18;51558,6;2864,366667;;;;;;;;;;;;394481.78;;0
47168;24669;21;1174,714286;;;;;;;46345;18;68003;3777,944444;;;;;;;;;;;;195014;;0
47492;5982;21;284,8571429;;;;;;;46537;18;39287;2182,611111;;;;;;;;;;;;167745;;0
47774;18781;21;894,3333333;;;;;;;46901;18;76267;4237,055556;;;;;;;;;;;;143029.93;;1
47845;49122,87;21;2339,184286;;;;;;;46910;18;860278;47793,22222;;;;;;;;;;;;24475;;0
47968;32206;21;1533,619048;;;;;;;47075;18;41283;2293,5;;;;;;;;;;;;12324;;0
48126;886;21;42,19047619;;;;;;;47253;18;24547,54;1363,752222;;;;;;;;;;;;97488;;0
48128;17956;21;855,047619;;;;;;;47606;18;100900;5605,555556;;;;;;;;;;;;418007;;0
